Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_valors,Valors
2021,7,Horta-Guinardó,35,el Guinardó,46,Valor_cadastral_total_€,44602179.53
2021,7,Horta-Guinardó,35,el Guinardó,47,Valor_cadastral_total_€,42284659.84
2021,7,Horta-Guinardó,35,el Guinardó,48,Valor_cadastral_total_€,41437473.71
2021,7,Horta-Guinardó,35,el Guinardó,49,Valor_cadastral_total_€,33288042.25
2021,7,Horta-Guinardó,35,el Guinardó,50,Valor_cadastral_total_€,33682849.31
2021,7,Horta-Guinardó,35,el Guinardó,51,Valor_cadastral_total_€,49278515.83
2021,7,Horta-Guinardó,36,la Font d'en Fargues,52,Valor_cadastral_total_€,53258208.55
2021,7,Horta-Guinardó,36,la Font d'en Fargues,53,Valor_cadastral_total_€,48531971.71
2021,7,Horta-Guinardó,36,la Font d'en Fargues,54,Valor_cadastral_total_€,66759817.41
2021,7,Horta-Guinardó,36,la Font d'en Fargues,55,Valor_cadastral_total_€,62214076.56
2021,7,Horta-Guinardó,36,la Font d'en Fargues,56,Valor_cadastral_total_€,37338035.59
2021,7,Horta-Guinardó,36,la Font d'en Fargues,57,Valor_cadastral_total_€,41063612.69
2021,7,Horta-Guinardó,36,la Font d'en Fargues,58,Valor_cadastral_total_€,44169171.20
2021,7,Horta-Guinardó,37,el Carmel,59,Valor_cadastral_total_€,28636144.18
2021,7,Horta-Guinardó,37,el Carmel,60,Valor_cadastral_total_€,39260047.26
2021,7,Horta-Guinardó,37,el Carmel,61,Valor_cadastral_total_€,24805466.41
2021,7,Horta-Guinardó,37,el Carmel,62,Valor_cadastral_total_€,28014542.47
2021,7,Horta-Guinardó,37,el Carmel,63,Valor_cadastral_total_€,24929182.21
2021,7,Horta-Guinardó,37,el Carmel,64,Valor_cadastral_total_€,29521486.31
2021,7,Horta-Guinardó,37,el Carmel,65,Valor_cadastral_total_€,27094391.34
2021,7,Horta-Guinardó,37,el Carmel,66,Valor_cadastral_total_€,29343584.26
2021,7,Horta-Guinardó,37,el Carmel,67,Valor_cadastral_total_€,27411970.93
2021,7,Horta-Guinardó,37,el Carmel,68,Valor_cadastral_total_€,18676421.15
2021,7,Horta-Guinardó,37,el Carmel,69,Valor_cadastral_total_€,23103736.11
2021,7,Horta-Guinardó,37,el Carmel,70,Valor_cadastral_total_€,25237014.41
2021,7,Horta-Guinardó,37,el Carmel,71,Valor_cadastral_total_€,25151610.84
2021,7,Horta-Guinardó,37,el Carmel,72,Valor_cadastral_total_€,24958749.16
2021,7,Horta-Guinardó,37,el Carmel,73,Valor_cadastral_total_€,18376051.32
2021,7,Horta-Guinardó,37,el Carmel,74,Valor_cadastral_total_€,26826242.27
2021,7,Horta-Guinardó,37,el Carmel,75,Valor_cadastral_total_€,19175054.26
2021,7,Horta-Guinardó,37,el Carmel,76,Valor_cadastral_total_€,24360168.02
2021,7,Horta-Guinardó,37,el Carmel,77,Valor_cadastral_total_€,21846623.42
2021,7,Horta-Guinardó,37,el Carmel,78,Valor_cadastral_total_€,26239422.41
2021,7,Horta-Guinardó,37,el Carmel,79,Valor_cadastral_total_€,25341053.08
2021,7,Horta-Guinardó,37,el Carmel,80,Valor_cadastral_total_€,30451418.85
2021,7,Horta-Guinardó,38,la Teixonera,81,Valor_cadastral_total_€,40957700.19
2021,7,Horta-Guinardó,38,la Teixonera,82,Valor_cadastral_total_€,25242993.15
2021,7,Horta-Guinardó,38,la Teixonera,83,Valor_cadastral_total_€,24092963.10
2021,7,Horta-Guinardó,38,la Teixonera,84,Valor_cadastral_total_€,27322423.15
2021,7,Horta-Guinardó,38,la Teixonera,85,Valor_cadastral_total_€,25744245.07
2021,7,Horta-Guinardó,38,la Teixonera,86,Valor_cadastral_total_€,30522943.80
2021,7,Horta-Guinardó,38,la Teixonera,87,Valor_cadastral_total_€,37928445.79
2021,7,Horta-Guinardó,38,la Teixonera,88,Valor_cadastral_total_€,42727801.22
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,89,Valor_cadastral_total_€,37206910.83
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,90,Valor_cadastral_total_€,32177570.24
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,91,Valor_cadastral_total_€,26371590.37
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,92,Valor_cadastral_total_€,26762307.55
2021,7,Horta-Guinardó,39,Sant Genís dels Agudells,93,Valor_cadastral_total_€,36541337.88
2021,7,Horta-Guinardó,40,Montbau,94,Valor_cadastral_total_€,25949526.95
2021,7,Horta-Guinardó,40,Montbau,95,Valor_cadastral_total_€,33005054.63
2021,7,Horta-Guinardó,40,Montbau,96,Valor_cadastral_total_€,29076712.45
2021,7,Horta-Guinardó,40,Montbau,97,Valor_cadastral_total_€,16681690.77
2021,7,Horta-Guinardó,41,la Vall d'Hebron,98,Valor_cadastral_total_€,91204697.09
2021,7,Horta-Guinardó,41,la Vall d'Hebron,99,Valor_cadastral_total_€,23363988.80
2021,7,Horta-Guinardó,41,la Vall d'Hebron,100,Valor_cadastral_total_€,27572611.88
2021,7,Horta-Guinardó,41,la Vall d'Hebron,101,Valor_cadastral_total_€,31972587.30
2021,7,Horta-Guinardó,42,la Clota,102,Valor_cadastral_total_€,22366654.65
2021,7,Horta-Guinardó,43,Horta,103,Valor_cadastral_total_€,28177742.31
2021,7,Horta-Guinardó,43,Horta,104,Valor_cadastral_total_€,39796539.28
2021,7,Horta-Guinardó,43,Horta,105,Valor_cadastral_total_€,31735701.10
2021,7,Horta-Guinardó,43,Horta,106,Valor_cadastral_total_€,35218556.57
2021,7,Horta-Guinardó,43,Horta,107,Valor_cadastral_total_€,35641659.66
2021,7,Horta-Guinardó,43,Horta,108,Valor_cadastral_total_€,38043281.22
2021,7,Horta-Guinardó,43,Horta,109,Valor_cadastral_total_€,41017194.40
2021,7,Horta-Guinardó,43,Horta,110,Valor_cadastral_total_€,31390955.72
2021,7,Horta-Guinardó,43,Horta,111,Valor_cadastral_total_€,32190154.11
2021,7,Horta-Guinardó,43,Horta,112,Valor_cadastral_total_€,36242459.49
2021,7,Horta-Guinardó,43,Horta,113,Valor_cadastral_total_€,30878578.59
2021,7,Horta-Guinardó,43,Horta,114,Valor_cadastral_total_€,36541621.00
2021,7,Horta-Guinardó,43,Horta,115,Valor_cadastral_total_€,39013093.89
2021,7,Horta-Guinardó,43,Horta,116,Valor_cadastral_total_€,41179356.90
2021,7,Horta-Guinardó,43,Horta,117,Valor_cadastral_total_€,32599195.04
2021,7,Horta-Guinardó,43,Horta,118,Valor_cadastral_total_€,39251823.87
2021,7,Horta-Guinardó,43,Horta,119,Valor_cadastral_total_€,30145841.11
2021,7,Horta-Guinardó,43,Horta,120,Valor_cadastral_total_€,32200070.81
2021,7,Horta-Guinardó,43,Horta,121,Valor_cadastral_total_€,27739261.71
2021,7,Horta-Guinardó,43,Horta,122,Valor_cadastral_total_€,34839154.05
2021,7,Horta-Guinardó,43,Horta,123,Valor_cadastral_total_€,39200225.46
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,1,Valor_cadastral_total_€,33216373.68
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,2,Valor_cadastral_total_€,35993933.37
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,3,Valor_cadastral_total_€,32061275.45
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,4,Valor_cadastral_total_€,35420116.03
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,5,Valor_cadastral_total_€,28346675.81
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,6,Valor_cadastral_total_€,46266654.29
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,7,Valor_cadastral_total_€,28685354.56
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,8,Valor_cadastral_total_€,44647826.56
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,9,Valor_cadastral_total_€,45111223.98
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,10,Valor_cadastral_total_€,31812028.71
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,11,Valor_cadastral_total_€,33622834.92
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,12,Valor_cadastral_total_€,34016322.69
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,13,Valor_cadastral_total_€,33918564.50
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,14,Valor_cadastral_total_€,34220265.37
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,15,Valor_cadastral_total_€,34424489.26
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,16,Valor_cadastral_total_€,34390329.32
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,17,Valor_cadastral_total_€,40138328.88
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,18,Valor_cadastral_total_€,44140322.83
2021,8,Nou Barris,44,Vilapicina i la Torre Llobeta,19,Valor_cadastral_total_€,45858099.21
2021,8,Nou Barris,45,Porta,20,Valor_cadastral_total_€,41031295.78
2021,8,Nou Barris,45,Porta,21,Valor_cadastral_total_€,39214903.19
2021,8,Nou Barris,45,Porta,22,Valor_cadastral_total_€,31878750.52
2021,8,Nou Barris,45,Porta,23,Valor_cadastral_total_€,36347770.65
2021,8,Nou Barris,45,Porta,24,Valor_cadastral_total_€,38966414.24
2021,8,Nou Barris,45,Porta,25,Valor_cadastral_total_€,30827823.92
2021,8,Nou Barris,45,Porta,26,Valor_cadastral_total_€,37693582.03
2021,8,Nou Barris,45,Porta,27,Valor_cadastral_total_€,40763373.94
2021,8,Nou Barris,45,Porta,28,Valor_cadastral_total_€,24914925.51
2021,8,Nou Barris,45,Porta,29,Valor_cadastral_total_€,44596940.14
2021,8,Nou Barris,45,Porta,30,Valor_cadastral_total_€,33342902.70
2021,8,Nou Barris,45,Porta,31,Valor_cadastral_total_€,27635649.31
2021,8,Nou Barris,45,Porta,32,Valor_cadastral_total_€,29985818.58
2021,8,Nou Barris,45,Porta,33,Valor_cadastral_total_€,30649132.36
2021,8,Nou Barris,45,Porta,34,Valor_cadastral_total_€,25627169.88
2021,8,Nou Barris,45,Porta,35,Valor_cadastral_total_€,33249431.67
2021,8,Nou Barris,45,Porta,36,Valor_cadastral_total_€,27894102.32
2021,8,Nou Barris,45,Porta,37,Valor_cadastral_total_€,34864920.33
2021,8,Nou Barris,46,el Turó de la Peira,38,Valor_cadastral_total_€,34178770.00
2021,8,Nou Barris,46,el Turó de la Peira,39,Valor_cadastral_total_€,32444440.13
2021,8,Nou Barris,46,el Turó de la Peira,40,Valor_cadastral_total_€,44674949.29
2021,8,Nou Barris,46,el Turó de la Peira,41,Valor_cadastral_total_€,33447970.82
2021,8,Nou Barris,46,el Turó de la Peira,42,Valor_cadastral_total_€,30898389.38
2021,8,Nou Barris,46,el Turó de la Peira,43,Valor_cadastral_total_€,34604546.15
2021,8,Nou Barris,46,el Turó de la Peira,44,Valor_cadastral_total_€,23948586.04
2021,8,Nou Barris,46,el Turó de la Peira,45,Valor_cadastral_total_€,27347216.02
2021,8,Nou Barris,46,el Turó de la Peira,46,Valor_cadastral_total_€,25239715.11
2021,8,Nou Barris,46,el Turó de la Peira,47,Valor_cadastral_total_€,24502335.32
2021,8,Nou Barris,47,Can Peguera,48,Valor_cadastral_total_€,11081415.14
2021,8,Nou Barris,47,Can Peguera,49,Valor_cadastral_total_€,30624623.20
2021,8,Nou Barris,48,la Guineueta,50,Valor_cadastral_total_€,43327270.62
2021,8,Nou Barris,48,la Guineueta,51,Valor_cadastral_total_€,44270640.16
2021,8,Nou Barris,48,la Guineueta,52,Valor_cadastral_total_€,23245810.37
2021,8,Nou Barris,48,la Guineueta,53,Valor_cadastral_total_€,39062417.95
2021,8,Nou Barris,48,la Guineueta,54,Valor_cadastral_total_€,45327796.07
2021,8,Nou Barris,48,la Guineueta,55,Valor_cadastral_total_€,58249155.81
2021,8,Nou Barris,48,la Guineueta,56,Valor_cadastral_total_€,31383516.44
2021,8,Nou Barris,48,la Guineueta,57,Valor_cadastral_total_€,31313064.39
2021,8,Nou Barris,48,la Guineueta,58,Valor_cadastral_total_€,31830796.08
2021,8,Nou Barris,48,la Guineueta,59,Valor_cadastral_total_€,19966348.15
2021,8,Nou Barris,48,la Guineueta,215,Valor_cadastral_total_€,39113595.60
2021,8,Nou Barris,49,Canyelles,60,Valor_cadastral_total_€,32566776.98
2021,8,Nou Barris,49,Canyelles,61,Valor_cadastral_total_€,34441855.47
2021,8,Nou Barris,49,Canyelles,62,Valor_cadastral_total_€,29400455.72
2021,8,Nou Barris,49,Canyelles,63,Valor_cadastral_total_€,29973700.64
2021,8,Nou Barris,49,Canyelles,64,Valor_cadastral_total_€,39378359.17
2021,8,Nou Barris,50,les Roquetes,65,Valor_cadastral_total_€,24001473.87
2021,8,Nou Barris,50,les Roquetes,66,Valor_cadastral_total_€,20402634.43
2021,8,Nou Barris,50,les Roquetes,67,Valor_cadastral_total_€,31190905.32
2021,8,Nou Barris,50,les Roquetes,68,Valor_cadastral_total_€,26164077.51
2021,8,Nou Barris,50,les Roquetes,69,Valor_cadastral_total_€,22605695.00
2021,8,Nou Barris,50,les Roquetes,70,Valor_cadastral_total_€,20395491.81
2021,8,Nou Barris,50,les Roquetes,71,Valor_cadastral_total_€,24733267.14
2021,8,Nou Barris,50,les Roquetes,72,Valor_cadastral_total_€,18288821.60
2021,8,Nou Barris,50,les Roquetes,73,Valor_cadastral_total_€,19222920.70
2021,8,Nou Barris,50,les Roquetes,74,Valor_cadastral_total_€,23876266.39
2021,8,Nou Barris,51,Verdun,75,Valor_cadastral_total_€,40520730.68
2021,8,Nou Barris,51,Verdun,76,Valor_cadastral_total_€,33669298.24
2021,8,Nou Barris,51,Verdun,77,Valor_cadastral_total_€,33414755.66
2021,8,Nou Barris,51,Verdun,78,Valor_cadastral_total_€,24421796.89
2021,8,Nou Barris,51,Verdun,79,Valor_cadastral_total_€,26139476.04
2021,8,Nou Barris,51,Verdun,80,Valor_cadastral_total_€,29076153.84
2021,8,Nou Barris,51,Verdun,81,Valor_cadastral_total_€,27776254.46
2021,8,Nou Barris,51,Verdun,82,Valor_cadastral_total_€,33727289.39
2021,8,Nou Barris,52,la Prosperitat,83,Valor_cadastral_total_€,25070744.05
2021,8,Nou Barris,52,la Prosperitat,84,Valor_cadastral_total_€,22807919.29
2021,8,Nou Barris,52,la Prosperitat,85,Valor_cadastral_total_€,26253777.24
2021,8,Nou Barris,52,la Prosperitat,86,Valor_cadastral_total_€,33245413.05
2021,8,Nou Barris,52,la Prosperitat,87,Valor_cadastral_total_€,24949133.98
2021,8,Nou Barris,52,la Prosperitat,88,Valor_cadastral_total_€,25191514.43
2021,8,Nou Barris,52,la Prosperitat,89,Valor_cadastral_total_€,26054583.96
2021,8,Nou Barris,52,la Prosperitat,90,Valor_cadastral_total_€,29829122.41
2021,8,Nou Barris,52,la Prosperitat,91,Valor_cadastral_total_€,24759211.85
2021,8,Nou Barris,52,la Prosperitat,92,Valor_cadastral_total_€,22452601.60
2021,8,Nou Barris,52,la Prosperitat,93,Valor_cadastral_total_€,24166167.26
2021,8,Nou Barris,52,la Prosperitat,94,Valor_cadastral_total_€,32763472.62
2021,8,Nou Barris,52,la Prosperitat,95,Valor_cadastral_total_€,34038777.63
2021,8,Nou Barris,52,la Prosperitat,96,Valor_cadastral_total_€,33022127.74
2021,8,Nou Barris,52,la Prosperitat,97,Valor_cadastral_total_€,30776017.26
2021,8,Nou Barris,52,la Prosperitat,98,Valor_cadastral_total_€,23347176.51
2021,8,Nou Barris,52,la Prosperitat,99,Valor_cadastral_total_€,26425381.56
2021,8,Nou Barris,52,la Prosperitat,100,Valor_cadastral_total_€,27040489.71
2021,8,Nou Barris,52,la Prosperitat,101,Valor_cadastral_total_€,39610678.83
2021,8,Nou Barris,52,la Prosperitat,102,Valor_cadastral_total_€,29786221.67
2021,8,Nou Barris,53,la Trinitat Nova,103,Valor_cadastral_total_€,15691782.20
2021,8,Nou Barris,53,la Trinitat Nova,104,Valor_cadastral_total_€,17046474.42
2021,8,Nou Barris,53,la Trinitat Nova,105,Valor_cadastral_total_€,22675849.16
2021,8,Nou Barris,53,la Trinitat Nova,106,Valor_cadastral_total_€,19953413.02
2021,8,Nou Barris,53,la Trinitat Nova,107,Valor_cadastral_total_€,44178024.81
2021,8,Nou Barris,54,Torre Baró,108,Valor_cadastral_total_€,36314536.17
2021,8,Nou Barris,54,Torre Baró,109,Valor_cadastral_total_€,11005478.74
2021,8,Nou Barris,55,Ciutat Meridiana,110,Valor_cadastral_total_€,18119804.54
2021,8,Nou Barris,55,Ciutat Meridiana,111,Valor_cadastral_total_€,15080691.42
2021,8,Nou Barris,55,Ciutat Meridiana,112,Valor_cadastral_total_€,16305135.43
2021,8,Nou Barris,55,Ciutat Meridiana,113,Valor_cadastral_total_€,16742559.76
2021,8,Nou Barris,55,Ciutat Meridiana,114,Valor_cadastral_total_€,18011785.99
2021,8,Nou Barris,55,Ciutat Meridiana,115,Valor_cadastral_total_€,17393685.25
2021,8,Nou Barris,56,Vallbona,116,Valor_cadastral_total_€,22518304.14
2021,9,Sant Andreu,57,la Trinitat Vella,1,Valor_cadastral_total_€,30719226.74
2021,9,Sant Andreu,57,la Trinitat Vella,2,Valor_cadastral_total_€,26889919.85
2021,9,Sant Andreu,57,la Trinitat Vella,3,Valor_cadastral_total_€,26619747.46
2021,9,Sant Andreu,57,la Trinitat Vella,4,Valor_cadastral_total_€,22122337.51
2021,9,Sant Andreu,57,la Trinitat Vella,5,Valor_cadastral_total_€,33454211.22
2021,9,Sant Andreu,58,Baró de Viver,6,Valor_cadastral_total_€,17348766.30
2021,9,Sant Andreu,58,Baró de Viver,7,Valor_cadastral_total_€,19193398.46
2021,9,Sant Andreu,59,el Bon Pastor,8,Valor_cadastral_total_€,74979311.54
2021,9,Sant Andreu,59,el Bon Pastor,9,Valor_cadastral_total_€,32845769.99
2021,9,Sant Andreu,59,el Bon Pastor,10,Valor_cadastral_total_€,43564224.69
2021,9,Sant Andreu,59,el Bon Pastor,11,Valor_cadastral_total_€,35850628.36
2021,9,Sant Andreu,59,el Bon Pastor,13,Valor_cadastral_total_€,28328471.91
2021,9,Sant Andreu,59,el Bon Pastor,14,Valor_cadastral_total_€,21999424.82
2021,9,Sant Andreu,59,el Bon Pastor,15,Valor_cadastral_total_€,29388128.86
2021,9,Sant Andreu,60,Sant Andreu,16,Valor_cadastral_total_€,36635972.76
2021,9,Sant Andreu,60,Sant Andreu,17,Valor_cadastral_total_€,46900247.69
2021,9,Sant Andreu,60,Sant Andreu,18,Valor_cadastral_total_€,47400460.61
2021,9,Sant Andreu,60,Sant Andreu,19,Valor_cadastral_total_€,84209888.60
2021,9,Sant Andreu,60,Sant Andreu,20,Valor_cadastral_total_€,38906130.30
2021,9,Sant Andreu,60,Sant Andreu,21,Valor_cadastral_total_€,51497895.71
2021,9,Sant Andreu,60,Sant Andreu,22,Valor_cadastral_total_€,43448913.00
2021,9,Sant Andreu,60,Sant Andreu,23,Valor_cadastral_total_€,41411356.81
2021,9,Sant Andreu,60,Sant Andreu,24,Valor_cadastral_total_€,39057423.02
2021,9,Sant Andreu,60,Sant Andreu,25,Valor_cadastral_total_€,47244093.48
2021,9,Sant Andreu,60,Sant Andreu,26,Valor_cadastral_total_€,51870996.51
2021,9,Sant Andreu,60,Sant Andreu,27,Valor_cadastral_total_€,41263375.29
2021,9,Sant Andreu,60,Sant Andreu,28,Valor_cadastral_total_€,68074881.43
2021,9,Sant Andreu,60,Sant Andreu,29,Valor_cadastral_total_€,31288229.16
2021,9,Sant Andreu,60,Sant Andreu,30,Valor_cadastral_total_€,52238003.62
2021,9,Sant Andreu,60,Sant Andreu,31,Valor_cadastral_total_€,50604435.96
2021,9,Sant Andreu,60,Sant Andreu,32,Valor_cadastral_total_€,70625864.54
2021,9,Sant Andreu,60,Sant Andreu,33,Valor_cadastral_total_€,94724678.16
2021,9,Sant Andreu,60,Sant Andreu,34,Valor_cadastral_total_€,35633240.85
2021,9,Sant Andreu,60,Sant Andreu,35,Valor_cadastral_total_€,43166942.79
2021,9,Sant Andreu,60,Sant Andreu,36,Valor_cadastral_total_€,41622646.64
2021,9,Sant Andreu,60,Sant Andreu,37,Valor_cadastral_total_€,41303367.38
2021,9,Sant Andreu,60,Sant Andreu,38,Valor_cadastral_total_€,59073442.90
2021,9,Sant Andreu,60,Sant Andreu,39,Valor_cadastral_total_€,47304316.53
2021,9,Sant Andreu,60,Sant Andreu,40,Valor_cadastral_total_€,61870362.45
2021,9,Sant Andreu,60,Sant Andreu,41,Valor_cadastral_total_€,47139816.16
2021,9,Sant Andreu,60,Sant Andreu,42,Valor_cadastral_total_€,45707675.36
2021,9,Sant Andreu,60,Sant Andreu,43,Valor_cadastral_total_€,42475246.37
2021,9,Sant Andreu,60,Sant Andreu,44,Valor_cadastral_total_€,51915542.81
2021,9,Sant Andreu,60,Sant Andreu,45,Valor_cadastral_total_€,46091842.18
2021,9,Sant Andreu,60,Sant Andreu,46,Valor_cadastral_total_€,47148980.30
2021,9,Sant Andreu,60,Sant Andreu,47,Valor_cadastral_total_€,58676734.18
2021,9,Sant Andreu,60,Sant Andreu,48,Valor_cadastral_total_€,42797680.37
2021,9,Sant Andreu,60,Sant Andreu,49,Valor_cadastral_total_€,42277826.33
2021,9,Sant Andreu,60,Sant Andreu,50,Valor_cadastral_total_€,53788120.88
2021,9,Sant Andreu,60,Sant Andreu,51,Valor_cadastral_total_€,49453179.78
2021,9,Sant Andreu,60,Sant Andreu,52,Valor_cadastral_total_€,41380252.45
2021,9,Sant Andreu,60,Sant Andreu,53,Valor_cadastral_total_€,62406246.99
2021,9,Sant Andreu,60,Sant Andreu,54,Valor_cadastral_total_€,40177829.59
2021,9,Sant Andreu,61,la Sagrera,55,Valor_cadastral_total_€,45157155.87
2021,9,Sant Andreu,61,la Sagrera,56,Valor_cadastral_total_€,41335997.34
2021,9,Sant Andreu,61,la Sagrera,57,Valor_cadastral_total_€,51719010.80
2021,9,Sant Andreu,61,la Sagrera,58,Valor_cadastral_total_€,55355942.10
2021,9,Sant Andreu,61,la Sagrera,59,Valor_cadastral_total_€,46065275.70
2021,9,Sant Andreu,61,la Sagrera,60,Valor_cadastral_total_€,49641892.04
2021,9,Sant Andreu,61,la Sagrera,61,Valor_cadastral_total_€,63541108.46
2021,9,Sant Andreu,61,la Sagrera,62,Valor_cadastral_total_€,36596264.38
2021,9,Sant Andreu,61,la Sagrera,63,Valor_cadastral_total_€,50114963.09
2021,9,Sant Andreu,61,la Sagrera,64,Valor_cadastral_total_€,40253618.43
2021,9,Sant Andreu,61,la Sagrera,65,Valor_cadastral_total_€,61583174.18
2021,9,Sant Andreu,61,la Sagrera,66,Valor_cadastral_total_€,51208621.45
2021,9,Sant Andreu,61,la Sagrera,67,Valor_cadastral_total_€,44708027.97
2021,9,Sant Andreu,61,la Sagrera,68,Valor_cadastral_total_€,54077025.20
2021,9,Sant Andreu,61,la Sagrera,69,Valor_cadastral_total_€,32633820.76
2021,9,Sant Andreu,61,la Sagrera,70,Valor_cadastral_total_€,38082575.37
2021,9,Sant Andreu,61,la Sagrera,71,Valor_cadastral_total_€,52248529.52
2021,9,Sant Andreu,61,la Sagrera,72,Valor_cadastral_total_€,33007267.32
2021,9,Sant Andreu,61,la Sagrera,73,Valor_cadastral_total_€,44399011.98
2021,9,Sant Andreu,61,la Sagrera,156,Valor_cadastral_total_€,33408960.64
2021,9,Sant Andreu,62,el Congrés i els Indians,74,Valor_cadastral_total_€,51383133.40
2021,9,Sant Andreu,62,el Congrés i els Indians,75,Valor_cadastral_total_€,40095410.33
2021,9,Sant Andreu,62,el Congrés i els Indians,76,Valor_cadastral_total_€,44505457.56
2021,9,Sant Andreu,62,el Congrés i els Indians,77,Valor_cadastral_total_€,48347591.99
2021,9,Sant Andreu,62,el Congrés i els Indians,78,Valor_cadastral_total_€,42872081.11
2021,9,Sant Andreu,62,el Congrés i els Indians,79,Valor_cadastral_total_€,52346773.08
2021,9,Sant Andreu,62,el Congrés i els Indians,80,Valor_cadastral_total_€,43858196.03
2021,9,Sant Andreu,62,el Congrés i els Indians,81,Valor_cadastral_total_€,54994893.40
2021,9,Sant Andreu,62,el Congrés i els Indians,82,Valor_cadastral_total_€,61881102.11
2021,9,Sant Andreu,63,Navas,83,Valor_cadastral_total_€,49354964.33
2021,9,Sant Andreu,63,Navas,84,Valor_cadastral_total_€,62086383.77
2021,9,Sant Andreu,63,Navas,85,Valor_cadastral_total_€,54308048.96
2021,9,Sant Andreu,63,Navas,86,Valor_cadastral_total_€,40945006.50
2021,9,Sant Andreu,63,Navas,87,Valor_cadastral_total_€,43570313.34
2021,9,Sant Andreu,63,Navas,88,Valor_cadastral_total_€,62631403.41
2021,9,Sant Andreu,63,Navas,89,Valor_cadastral_total_€,44658398.03
2021,9,Sant Andreu,63,Navas,90,Valor_cadastral_total_€,48409034.43
2021,9,Sant Andreu,63,Navas,91,Valor_cadastral_total_€,60376784.78
2021,9,Sant Andreu,63,Navas,92,Valor_cadastral_total_€,60921018.48
2021,9,Sant Andreu,63,Navas,93,Valor_cadastral_total_€,41975901.83
2021,9,Sant Andreu,63,Navas,94,Valor_cadastral_total_€,69742210.17
2021,9,Sant Andreu,63,Navas,95,Valor_cadastral_total_€,76403338.34
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,1,Valor_cadastral_total_€,50703173.06
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,2,Valor_cadastral_total_€,59323774.45
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,3,Valor_cadastral_total_€,52948294.04
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,4,Valor_cadastral_total_€,50736198.01
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,5,Valor_cadastral_total_€,57265139.31
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,6,Valor_cadastral_total_€,67489780.38
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,7,Valor_cadastral_total_€,57736104.38
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,8,Valor_cadastral_total_€,66476815.78
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,9,Valor_cadastral_total_€,62054570.98
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,10,Valor_cadastral_total_€,63552088.73
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,11,Valor_cadastral_total_€,47393625.39
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,12,Valor_cadastral_total_€,70475013.52
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,13,Valor_cadastral_total_€,51278975.27
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,14,Valor_cadastral_total_€,55440897.04
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,15,Valor_cadastral_total_€,75268483.03
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,16,Valor_cadastral_total_€,45984090.85
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,17,Valor_cadastral_total_€,64502904.58
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,18,Valor_cadastral_total_€,52738158.39
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,19,Valor_cadastral_total_€,57567479.96
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,20,Valor_cadastral_total_€,40774598.38
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,21,Valor_cadastral_total_€,42086134.67
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,22,Valor_cadastral_total_€,46833737.67
2021,10,Sant Martí,64,Camp de l'Arpa del Clot,23,Valor_cadastral_total_€,46424879.33
